x,y,color
64.77336088661502,36.72023225414311,o
64.62978622693402,32.94798642963451,o
67.77080840554072,36.59650525108323,o
67.62827828919495,32.852879371231296,o
65.38612059080076,47.12783743571035,b
66.79000645049221,60.50948033167631,b
69.15376526221641,73.80101475880245,b
72.75292139660708,86.46651986956181,b
77.87577713056837,97.97011133457168,b
84.82809339783212,107.76068375990509,b
93.91280078831971,115.23988765042907,b
105.29131904070847,119.78099921118363,b
118.1359319246583,121.21390475226426,b
131.05882857340248,119.77757441200727,b
142.68027187755752,115.65353919488865,b
151.7031528732194,108.97583698979386,b
157.841528628545,100.1095504724673,b
161.54839086725482,89.52090480299873,b
163.3702250559228,77.58955220936014,b
163.8385358093929,64.63333534393375,b
163.45657292234407,50.961327923599015,b
162.7124981714031,36.89022091900654,b
162.08741596737372,22.745457334681284,b
162.02113553765915,8.832833443998311,b
162.48804768757765,-4.736053830105995,b
163.144127672293,-17.894216056770862,b
163.63661239409674,-30.571072459176406,b
163.60899203086552,-42.6985898742732,b
162.69866588969657,-54.210518152025884,b
160.53397051545997,-65.03755426901981,b
156.73548158229235,-75.09540650320119,b
150.94711124728468,-84.2696202644833,b
143.24125419089583,-92.53105145543881,b
134.0791169085959,-100.12291499464676,b
123.90969735302627,-107.31817243960054,b
113.17348946841564,-114.37761793961556,b
102.29115139665741,-121.54125746025129,b
91.42039800437698,-128.7510161691538,b
80.56329073709325,-135.62021262275405,b
69.71920852055085,-141.74357792302837,b
58.88143089963888,-146.7124421554609,b
48.03864758484813,-150.10899255737965,b
37.18544551458933,-151.49836715141632,b
26.387843915945005,-150.57162042555515,b
15.701557118490529,-147.60298414656975,b
5.0811763294258245,-143.0130076596788,b
-5.534266257641641,-137.2060474689723,b
-16.205105038103678,-130.5744447678563,b
-26.98637359724231,-123.50498289165382,b
-37.9277536981326,-116.38236654837941,b
-49.074367163316666,-109.59023582778151,b
-60.43092960948849,-103.37619441724325,b
-71.64012502021144,-97.40661088778651,b
-82.16314357465687,-91.19302243111338,b
-91.45780257557176,-84.22661912448424,b
-98.9551382146502,-75.97973146903534,b
-104.17803650041601,-66.1722703514871,b
-107.39093218683766,-55.12703308854156,b
-109.10533895588868,-43.175392724981606,b
-109.81633726101205,-30.62177047313479,b
-110.00228344017091,-17.76918622725527,b
-110.1317001679855,-4.927095115710647,b
-110.65745646085244,7.598849023836187,b
-111.68940673308943,19.749234179660263,b
-112.90090787129664,31.64642389582024,b
-113.93298418819248,43.40607344739611,b
-114.4220478858651,55.14214722798109,b
-113.99999845819289,66.96482332532553,b
-112.29652151617267,78.97727398023399,b
-108.94442940996868,91.27392904096936,b
-103.70106577134499,103.64324312377262,b
-96.62917151560158,115.07180552561678,b
-87.81170675439839,124.40164369839736,b
-77.29566001512174,130.41551827639907,b
-65.2677119305514,131.80765566056002,b
-52.878005366697835,128.42258259316515,b
-41.62271585618851,121.32475925894163,b
-32.97954095326167,111.49949362447454,b
-28.256690634398108,99.93633487428451,b
-26.616058108786955,87.69402450513725,b
-26.12049327135542,75.48139257357282,b
-24.929624801185675,63.96847015996397,b
-21.496855423729336,53.63579447860367,b
-15.913331221552369,43.923845080793576,b
-9.187462459992384,34.189336877349895,b
-2.4039377541516465,23.802143728802196,b
3.3116511243520694,12.108533817981382,b
7.182419313479575,-1.0712885976026785,b
9.861990325095565,-14.841334593366456,b
12.311490861824474,-28.204973029516392,b
15.449423898546742,-40.13125139765308,b
20.113712950388283,-49.56204752465679,b
27.03828318430063,-55.58889490481184,b
37.17284452412825,-57.705550303883925,b
49.72319067374426,-55.97513299567733,b
62.28525203545611,-50.97801019439616,b
72.4874023562947,-43.49536592177474,b
78.07762400993589,-34.47901692142445,b
78.29194174870622,-24.309378486994813,b
74.84381516932595,-12.957046273471404,b
69.93538341184538,-0.9751829311363401,b
65.96055373574637,11.18508791404646,b
64.54868057760766,23.201085565611198,b
68.37791664800328,46.90612511736187,y
69.76366647252063,60.11281161172226,y
72.08404465366687,73.1580041150019,y
75.5876344718764,85.48448026705222,y
80.51024130131302,96.53498118958039,y
87.07021185931295,105.76746906883771,y
95.48872320702282,112.68715019228165,y
106.02568103877856,116.87226882563903,y
118.1592332704572,118.21399524574844,y
130.43445301741258,116.84326782184284,y
141.34160944140086,112.96877051173863,y
149.5699887551447,106.86642691933375,y
155.1686287220661,98.74734414083287,y
158.63512584368422,88.80474357643024,y
160.38244600347036,77.31904096425814,y
160.83853593662576,64.63246161803822,y
160.4595971985169,51.09599978699519,y
159.71691936256232,37.053032466582536,y
159.0888493680036,22.8381846183794,y
159.0215459076649,8.783214378803176,y
159.49115290345054,-4.872515007265369,y
160.14779320057346,-18.042471692702005,y
160.63758911685426,-30.647619063004328,y
160.6104096945284,-42.60637288989967,y
159.7222148466109,-53.8353659321013,y
157.63802724834338,-64.25428382170156,y
154.03063044570175,-73.7978008894323,y
148.57030282996175,-82.43910619806839,y
141.18904562546996,-90.3428010118212,y
132.26300546732,-97.73508350292319,y
122.23023591009985,-104.83233067840104,y
111.53729451681018,-111.86308695345915,y
100.62861917359307,-119.04406171156184,y
89.77554842088006,-126.24213796412471,y
79.00420301859653,-133.05715868535188,y
68.32848065103893,-139.0854063723261,y
57.76837838335941,-143.92656453862202,y
47.3484831151084,-147.18945954597032,y
37.08748451791642,-148.49996697079817,y
26.915352007036212,-147.61836201934798,y
16.70242068439231,-144.77486248680148,y
6.402464900657304,-140.31964609621707,y
-4.015181980843457,-134.6190834259318,y
-14.581820007785307,-128.05156036496655,y
-25.3340500379534,-121.00102066042531,y
-36.31382475133986,-113.85348668672042,y
-47.567656768469746,-106.99604543653028,y
-59.02715932515339,-100.72488738319046,y
-70.20294254467639,-94.77326576570036,y
-80.54088394754602,-88.66947855349875,y
-89.49014414138536,-81.96203963010231,y
-96.52667069460689,-74.21832705661477,y
-101.39821061028071,-65.04418878505078,y
-104.45690991860735,-54.50132282849412,y
-106.11916116373003,-42.88774329665178,y
-106.81779011832234,-30.528416131686054,y
-107.00234667053789,-17.749708593832786,y
-107.13221437187302,-4.871552709214181,y
-107.6636839947225,7.792049492371443,y
-108.70356295488322,20.04033026714209,y
-109.916014524413,31.947109292422518,y
-110.94079169712572,43.62236976360059,y
-111.42225957746562,55.1777857575509,y
-111.00929597808658,66.72881765699098,y
-109.35299259452407,78.39793169158405,y
-106.10169759359488,90.31534893467872,y
-101.01932583213323,102.29852348814724,y
-94.21441157816916,113.2916554070674,y
-85.88419827971421,122.10279375113662,y
-76.26190096905356,127.59925439766324,y
-65.49218361693013,128.8160653707619,y
-54.06786439231598,125.66863351971533,y
-43.52727464558273,119.00686024954943,y
-35.494368170670874,109.86375401604725,y
-31.166702187073927,99.20706622468188,y
-29.609597889283375,87.49725158376485,y
-29.11775445629467,75.35323099876744,y
-27.881254150683517,63.431921762162844,y
-24.22428749619946,52.38634888552595,y
-18.426525525859645,42.28559772804203,y
-11.646431743645197,32.4707705963901,y
-4.979494630586952,22.263798261669795,y
0.5198748986314639,11.01036010426337,y
4.260719584379683,-1.752222289659124,y
6.907400719101585,-15.36133484351288,y
9.371220082274561,-28.800630433503745,y
12.606103181119996,-41.08808330444332,y
17.6465549826138,-51.26883736586363,y
25.631078801906277,-58.23838085989259,y
37.087818443241446,-60.7043451560819,y
50.46658546231216,-58.881567957676324,y
63.68147398467303,-53.63330005965096,y
74.59035873337785,-45.63489261618293,y
80.93571309063152,-35.39078816839838,y
81.25294803128233,-23.827256308968575,y
77.64533331767836,-11.883968427063197,y
72.71763546477175,0.14690151933382933,y
68.88091500219915,11.871739261822302,y
67.54657176916669,23.31355068719456,y
