x,y,color
161.61896576884527,-37.65152226620141,o
164.05306007372275,-37.02932614314421,o
160.87603314683577,-34.74496913247857,o
163.29302411146284,-34.127198417479526,o
152.17356312763474,-39.91657892496523,b
140.9747842881598,-42.27705447928128,b
130.37907302672332,-44.16501667798906,b
120.3090832985346,-45.63480615396107,b
110.68773604027199,-46.74088880867555,b
101.4381303286547,-47.53788799508383,b
92.48340820455931,-48.08058506083678,b
83.74659192094317,-48.423880269501325,b
75.15042157638797,-48.62271941740521,b
66.61722150542165,-48.73200517501257,b
58.06881593552587,-48.806519456491856,b
49.426502907862485,-48.90088011052695,b
40.61108520716131,-49.069543317336056,b
31.551645899181747,-49.35354275115799,b
22.253861978648864,-49.717111164997775,b
12.76525431346897,-50.0967109849022,b
3.1334951486228286,-50.428566849837665,b
-6.594060590090437,-50.64873615187028,b
-16.370328246964448,-50.693105927299925,b
-26.148451037680164,-50.497366367538135,b
-35.88175193683107,-49.99696432243936,b
-45.52366583449114,-49.12704039830074,b
-55.02896478668468,-47.82862854288402,b
-64.39121765854972,-46.1089677320618,b
-73.64687219359764,-44.01443424446792,b
-82.8348647487106,-41.591765474535556,b
-91.99446057791138,-38.88755348482543,b
-101.16518062197483,-35.948188407102144,b
-110.3867264408938,-32.81983445455593,b
-119.69891602197113,-29.54843053768633,b
-129.11295174330553,-26.120411042534787,b
-138.3764050908534,-22.2332443656308,b
-147.09020916424655,-17.49556993390001,b
-154.84210424971238,-11.503364101173094,b
-161.18659345086587,-3.857829777297971,b
-165.66948727068993,5.5836335923851195,b
-168.07619872161902,15.982246688695698,b
-168.2956845613647,26.296508131298236,b
-166.15154149101426,35.505714010654756,b
-161.46437769161244,42.678937888462805,b
-154.55782649715647,47.593478749957555,b
-145.92793073802892,50.53617284314166,b
-135.9426904499367,51.90038911236377,b
-124.9004742306407,52.04684196669768,b
-113.09639184298429,51.301177072480556,b
-100.83539027025634,49.97359544894098,b
-88.43226610249538,48.359040651238224,b
-76.38859136187033,46.38949841318212,b
-65.5692205458631,43.52628271290743,b
-56.85539755918754,39.13179578220869,b
-51.24650248612944,32.42056215848325,b
-49.9789897701512,23.13606406335621,b
-50.959779854716146,13.192301125849212,b
-50.007302295000464,4.820938905868095,b
-45.62760626245426,-1.4380774357848118,b
-38.24491240912842,-5.959031090650767,b
-28.48327775509596,-8.693579928378073,b
-17.140267533372523,-9.603847910302287,b
-5.03722446805349,-8.721247193473872,b
7.012988280070734,-6.110461322922782,b
18.203343435573544,-1.855264364183298,b
27.731320365607846,3.938259539111453,b
35.09348193017815,11.101292482272733,b
40.85784614384871,19.148552226065245,b
45.763694764161286,27.397163675122304,b
