x,y,color
1.8360983941641253,-48.83393701801245,o
3.2652828397524476,-48.96080322298886,o
2.101366014824831,-45.8456878501168,o
3.5363669135309945,-45.97307608937314,o
-3.825596971958504,-48.35733490105994,b
-10.786400091951451,-47.8221849362082,b
-17.62966475256964,-47.34061968397207,b
-24.36791053233372,-46.897898403248526,b
-31.0136338780545,-46.47926956570105,b
-37.579303622012006,-46.06996744353478,b
-44.077356517202745,-45.65520925004592,b
-50.520192842588386,-45.22019311176346,b
-56.92017218100616,-44.75009713656879,b
-63.28960954178454,-44.23007980401931,b
-69.64077207957159,-43.64528183733716,b
-75.98587673620023,-42.98082961796152,b
-82.33708918476833,-42.22184007408947,b
-88.70652446385182,-41.353426821749046,b
-95.10624963693223,-40.36070717645957,b
-101.54565008338152,-39.22145383934552,b
-108.00484935387314,-37.882214557665456,b
-114.44737056315006,-36.28151841268984,b
-120.83639053568602,-34.35749196575275,b
-127.13461168728612,-32.04791570547461,b
-133.30395226095726,-29.290419295231352,b
-139.30527731832024,-26.022838488465716,b
-145.09829802865931,-22.18372928688587,b
-150.64178358374986,-17.71293360865133,b
-155.89260300908074,-12.553302523873507,b
-160.6966769556453,-6.743293679317965,b
-164.70979712834946,-0.4758515557429961,b
-167.55848292901587,6.052766733494384,b
-168.83984943641184,12.658908754162791,b
-168.09423672064892,19.126115112650087,b
-165.16247586852018,25.061272712417875,b
-160.5850278197485,30.296550494835685,b
-154.9000170433813,34.85535009598259,b
-148.59292694704945,38.74371266379278,b
-142.10585207306858,41.9513921826922,b
-135.58944066728037,44.52039050732605,b
-129.0484157065765,46.51594364844372,b
-122.48696035590372,48.003799177743474,b
-115.90838128986698,49.05053558866208,b
-109.3149662105251,49.723123733085586,b
-102.70808087350945,50.08853528755551,b
-96.0883976919045,50.21347421149326,b
-89.45615226828262,50.16423523011977,b
-82.81136204219129,50.006654412005105,b
-76.1539789572936,49.8061096935576,b
-69.483511238993,49.62702913468732,b
-62.79180281819403,49.504263154509296,b
-56.083083279681716,49.428411313682446,b
-49.36717148507836,49.38643541136051,b
-42.65386238387957,49.36527863086477,b
-35.95292627239969,49.351866601521486,b
-29.27410804884798,49.33310773594859,b
-22.627126415635225,49.29589282176129,b
-16.021673018614187,49.227093821855924,b
-9.467411555326965,49.11356180949438,b
-2.9739769360088975,48.942123934978895,b
3.4490253512007625,48.69957929237827,b
9.792019427492882,48.37269353219427,b
16.045473614339702,47.94827873671379,b
22.21149025899984,47.4255845207587,b
28.33137266363112,46.828488295107576,b
34.45522911800551,46.183557198582385,b
40.63351882740877,45.51721633029287,b
46.91703597417791,44.85573709010693,b
53.356867496484,44.22525455399057,b
60.004331814984994,43.65180692777776,b
66.91090611622202,43.16138596245725,b
74.12814990504754,42.77998662721432,b
81.70763183060778,42.53364551171958,b
89.64249109954615,42.387001843104535,b
97.61751037086648,42.07904205572758,b
105.22255785446787,41.28978409471908,b
112.06847634181324,39.67744648281936,b
117.77224432541206,36.8402389876795,b
121.82505495450968,32.31208894452004,b
123.59601802071532,26.06361435276437,b
123.51606183371698,18.98278114248032,b
122.42672814695032,11.786978877320278,b
120.79027692751042,5.024202350049658,b
118.11717615778174,-1.143883824128745,b
114.0285266283211,-6.442379380662196,b
109.101154020328,-11.05020108296257,b
103.96307906886621,-15.437435841458957,b
99.20384560921597,-20.029504807147408,b
95.10364130407241,-25.146683040614825,b
91.2861833641182,-30.564861712628254,b
87.3304277957624,-35.8145701097883,b
82.81484915012221,-40.414204888558345,b
77.68350949647498,-44.106329456630725,b
72.03011703752794,-46.95124301629455,b
65.93475274450684,-49.03903954929777,b
59.46866762210855,-50.464321701352816,b
52.69644589174739,-51.32108526526838,b
45.679311014404654,-51.70077512948879,b
38.47746930499766,-51.692289212362454,b
31.151314030222657,-51.38261100976091,b
23.761916333925793,-50.85744115259812,b
16.371182966901692,-50.201652393594614,b
9.041902747339535,-49.499564196294486,b
-3.5817815829202333,-45.36725897291562,y
-10.565051335177897,-44.8303619588456,y
-17.425555106505634,-44.34757119582765,y
-24.17542431398964,-43.904079929167715,y
-30.826813506426056,-43.48509219140529,y
-37.3919048471417,-43.07582621453821,y
-43.882912578746954,-42.66151728947319,y
-50.31208741788707,-42.227419793884216,y
-56.691720777331675,-41.75880812409287,y
-63.03414864335919,-41.240976304744706,y
-69.35175485692845,-40.65923611682053,y
-75.65697347181339,-39.998913683084126,y
-81.96228981052303,-39.24534457954134,y
-88.28023983008836,-38.38386769436715,y
-94.62340746263476,-37.39981821624514,y
-100.99296015726206,-36.27280434414164,y
-107.35450237680814,-34.95355465774153,y
-113.67161880113034,-33.38355202162813,y
-119.90823877711854,-31.504680315280872,y
-126.02876606033117,-29.259169490892766,y
-131.99838857912488,-26.589400325901394,y
